,match_id,inning,over,ball
488,2,2,19,1
489,2,2,19,1
490,2,2,20,1
491,2,2,20,1
492,2,2,20,1
493,2,2,20,1
494,2,2,20,1
495,3,1,1,1
496,3,1,1,1
497,3,1,1,1
498,3,1,1,1
499,3,1,1,1
500,3,1,1,1
501,3,1,2,1
502,3,1,2,1
503,3,1,2,1
504,3,1,2,1
505,3,1,2,1
506,3,1,2,1
507,3,1,2,1
508,3,1,3,1
509,3,1,3,1
510,3,1,3,1
511,3,1,3,1
512,3,1,3,1
513,3,1,3,1
514,3,1,4,1
515,3,1,4,1
516,3,1,4,1
517,3,1,4,1
518,3,1,4,1
519,3,1,4,1
520,3,1,5,1
521,3,1,5,1
522,3,1,5,1
523,3,1,5,1
524,3,1,5,1
525,3,1,5,1
526,3,1,6,1
527,3,1,6,1
528,3,1,6,1
529,3,1,6,1
530,3,1,6,1
531,3,1,6,1
532,3,1,7,1
533,3,1,7,1
534,3,1,7,1
535,3,1,7,1
536,3,1,7,1
537,3,1,7,1
538,3,1,8,1
539,3,1,8,1
540,3,1,8,1
541,3,1,8,1
542,3,1,8,1
543,3,1,8,1
544,3,1,9,1
545,3,1,9,1
546,3,1,9,1
547,3,1,9,1
548,3,1,9,1
549,3,1,9,1
550,3,1,10,1
551,3,1,10,1
552,3,1,10,1
553,3,1,10,1
554,3,1,10,1
555,3,1,10,1
556,3,1,11,1
557,3,1,11,1
558,3,1,11,1
559,3,1,11,1
560,3,1,11,1
561,3,1,11,1
562,3,1,12,1
563,3,1,12,1
564,3,1,12,1
565,3,1,12,1
566,3,1,12,1
567,3,1,12,1
568,3,1,13,1
569,3,1,13,1
570,3,1,13,1
571,3,1,13,1
572,3,1,13,1
573,3,1,13,1
574,3,1,14,1
575,3,1,14,1
576,3,1,14,1
577,3,1,14,1
578,3,1,14,1
579,3,1,14,1
580,3,1,15,1
581,3,1,15,1
582,3,1,15,1
583,3,1,15,1
584,3,1,15,1
585,3,1,15,1
586,3,1,16,1
587,3,1,16,1
588,3,1,16,1
589,3,1,16,1
590,3,1,16,1
591,3,1,16,1
592,3,1,17,1
593,3,1,17,1
594,3,1,17,1
595,3,1,17,1
596,3,1,17,1
597,3,1,17,1
598,3,1,18,1
599,3,1,18,1
600,3,1,18,1
601,3,1,18,1
602,3,1,18,1
603,3,1,18,1
604,3,1,18,1
605,3,1,19,1
606,3,1,19,1
607,3,1,19,1
608,3,1,19,1
609,3,1,19,1
610,3,1,19,1
611,3,1,20,1
612,3,1,20,1
613,3,1,20,1
614,3,1,20,1
615,3,1,20,1
616,3,1,20,1
617,3,2,1,1
618,3,2,1,1
619,3,2,1,1
620,3,2,1,1
621,3,2,1,1
622,3,2,1,1
623,3,2,2,1
624,3,2,2,1
625,3,2,2,1
626,3,2,2,1
627,3,2,2,1
628,3,2,2,1
629,3,2,3,1
630,3,2,3,1
631,3,2,3,1
632,3,2,3,1
633,3,2,3,1
634,3,2,3,1
635,3,2,3,1
636,3,2,3,1
637,3,2,4,1
638,3,2,4,1
639,3,2,4,1
640,3,2,4,1
641,3,2,4,1
642,3,2,4,1
643,3,2,5,1
644,3,2,5,1
645,3,2,5,1
646,3,2,5,1
647,3,2,5,1
648,3,2,5,1
649,3,2,6,1
650,3,2,6,1
651,3,2,6,1
652,3,2,6,1
653,3,2,6,1
654,3,2,6,1
655,3,2,7,1
656,3,2,7,1
657,3,2,7,1
658,3,2,7,1
659,3,2,7,1
660,3,2,7,1
661,3,2,8,1
662,3,2,8,1
663,3,2,8,1
664,3,2,8,1
665,3,2,8,1
666,3,2,8,1
667,3,2,9,1
668,3,2,9,1
669,3,2,9,1
670,3,2,9,1
671,3,2,9,1
672,3,2,9,1
673,3,2,10,1
674,3,2,10,1
675,3,2,10,1
676,3,2,10,1
677,3,2,10,1
678,3,2,10,1
679,3,2,11,1
680,3,2,11,1
681,3,2,11,1
682,3,2,11,1
683,3,2,11,1
684,3,2,11,1
685,3,2,11,1
686,3,2,12,1
687,3,2,12,1
688,3,2,12,1
689,3,2,12,1
690,3,2,12,1
691,3,2,12,1
692,3,2,12,1
693,3,2,12,1
694,3,2,13,1
695,3,2,13,1
696,3,2,13,1
697,3,2,13,1
698,3,2,13,1
699,3,2,13,1
700,3,2,14,1
701,3,2,14,1
702,3,2,14,1
703,3,2,14,1
704,3,2,14,1
705,3,2,14,1
706,3,2,15,1
707,3,2,15,1
708,3,2,15,1
709,3,2,15,1
710,3,2,15,1
711,3,2,15,1
712,3,2,15,1
713,4,1,1,1
714,4,1,1,1
715,4,1,1,1
716,4,1,1,1
717,4,1,1,1
718,4,1,1,1
719,4,1,2,1
720,4,1,2,1
721,4,1,2,1
722,4,1,2,1
723,4,1,2,1
724,4,1,2,1
725,4,1,3,1
726,4,1,3,1
727,4,1,3,1
728,4,1,3,1
729,4,1,3,1
730,4,1,3,1
731,4,1,4,1
732,4,1,4,1
733,4,1,4,1
734,4,1,4,1
735,4,1,4,1
736,4,1,4,1
737,4,1,5,1
738,4,1,5,1
739,4,1,5,1
740,4,1,5,1
741,4,1,5,1
742,4,1,5,1
743,4,1,6,1
744,4,1,6,1
745,4,1,6,1
746,4,1,6,1
747,4,1,6,1
748,4,1,6,1
749,4,1,7,1
750,4,1,7,1
751,4,1,7,1
752,4,1,7,1
753,4,1,7,1
754,4,1,7,1
755,4,1,8,1
756,4,1,8,1
757,4,1,8,1
758,4,1,8,1
759,4,1,8,1
760,4,1,8,1
761,4,1,9,1
762,4,1,9,1
763,4,1,9,1
764,4,1,9,1
765,4,1,9,1
766,4,1,9,1
767,4,1,9,1
768,4,1,9,1
769,4,1,10,1
770,4,1,10,1
771,4,1,10,1
772,4,1,10,1
773,4,1,10,1
774,4,1,10,1
775,4,1,11,1
776,4,1,11,1
777,4,1,11,1
778,4,1,11,1
779,4,1,11,1
780,4,1,11,1
781,4,1,11,1
782,4,1,12,1
783,4,1,12,1
784,4,1,12,1
785,4,1,12,1
786,4,1,12,1
787,4,1,12,1
788,4,1,13,1
789,4,1,13,1
790,4,1,13,1
791,4,1,13,1
792,4,1,13,1
793,4,1,13,1
794,4,1,14,1
795,4,1,14,1
796,4,1,14,1
797,4,1,14,1
798,4,1,14,1
799,4,1,14,1
800,4,1,15,1
801,4,1,15,1
802,4,1,15,1
803,4,1,15,1
804,4,1,15,1
805,4,1,15,1
806,4,1,16,1
807,4,1,16,1
808,4,1,16,1
809,4,1,16,1
810,4,1,16,1
811,4,1,16,1
812,4,1,17,1
813,4,1,17,1
814,4,1,17,1
815,4,1,17,1
816,4,1,17,1
817,4,1,17,1
818,4,1,18,1
819,4,1,18,1
820,4,1,18,1
821,4,1,18,1
822,4,1,18,1
823,4,1,18,1
824,4,1,18,1
825,4,1,18,1
826,4,1,19,1
827,4,1,19,1
828,4,1,19,1
829,4,1,19,1
830,4,1,19,1
831,4,1,19,1
832,4,1,20,1
833,4,1,20,1
834,4,1,20,1
835,4,1,20,1
836,4,1,20,1
837,4,1,20,1
838,4,2,1,1
839,4,2,1,1
840,4,2,1,1
841,4,2,1,1
842,4,2,1,1
843,4,2,1,1
844,4,2,2,1
845,4,2,2,1
846,4,2,2,1
847,4,2,2,1
848,4,2,2,1
849,4,2,2,1
850,4,2,2,1
851,4,2,2,1
852,4,2,3,1
853,4,2,3,1
854,4,2,3,1
855,4,2,3,1
856,4,2,3,1
857,4,2,3,1
858,4,2,4,1
859,4,2,4,1
860,4,2,4,1
861,4,2,4,1
862,4,2,4,1
863,4,2,4,1
864,4,2,5,1
865,4,2,5,1
866,4,2,5,1
867,4,2,5,1
868,4,2,5,1
869,4,2,5,1
870,4,2,6,1
871,4,2,6,1
872,4,2,6,1
873,4,2,6,1
874,4,2,6,1
875,4,2,6,1
876,4,2,7,1
877,4,2,7,1
878,4,2,7,1
879,4,2,7,1
880,4,2,7,1
881,4,2,7,1
882,4,2,8,1
883,4,2,8,1
884,4,2,8,1
885,4,2,8,1
886,4,2,8,1
887,4,2,8,1
888,4,2,9,1
889,4,2,9,1
890,4,2,9,1
891,4,2,9,1
892,4,2,9,1
893,4,2,9,1
894,4,2,10,1
895,4,2,10,1
896,4,2,10,1
897,4,2,10,1
898,4,2,10,1
899,4,2,10,1
900,4,2,11,1
901,4,2,11,1
902,4,2,11,1
903,4,2,11,1
904,4,2,11,1
905,4,2,11,1
906,4,2,11,1
907,4,2,11,1
908,4,2,11,1
909,4,2,12,1
910,4,2,12,1
911,4,2,12,1
912,4,2,12,1
913,4,2,12,1
914,4,2,12,1
915,4,2,13,1
916,4,2,13,1
917,4,2,13,1
918,4,2,13,1
919,4,2,13,1
920,4,2,13,1
921,4,2,13,1
922,4,2,14,1
923,4,2,14,1
924,4,2,14,1
925,4,2,14,1
926,4,2,14,1
927,4,2,14,1
928,4,2,14,1
929,4,2,15,1
930,4,2,15,1
931,4,2,15,1
932,4,2,15,1
933,4,2,15,1
934,4,2,15,1
935,4,2,16,1
936,4,2,16,1
937,4,2,16,1
938,4,2,16,1
939,4,2,16,1
940,4,2,16,1
941,4,2,17,1
942,4,2,17,1
943,4,2,17,1
944,4,2,17,1
945,4,2,17,1
946,4,2,17,1
947,4,2,18,1
948,4,2,18,1
949,4,2,18,1
950,4,2,18,1
951,4,2,18,1
952,4,2,18,1
953,4,2,19,1
954,4,2,19,1
955,4,2,19,1
956,4,2,19,1
957,4,2,19,1
958,4,2,19,1
959,4,2,19,1
960,5,1,1,1
961,5,1,1,1
962,5,1,1,1
963,5,1,1,1
964,5,1,1,1
965,5,1,1,1
966,5,1,2,1
967,5,1,2,1
968,5,1,2,1
969,5,1,2,1
970,5,1,2,1
971,5,1,2,1
972,5,1,3,1
973,5,1,3,1
974,5,1,3,1
975,5,1,3,1
976,5,1,3,1
977,5,1,3,1
978,5,1,3,1
979,5,1,4,1
980,5,1,4,1
981,5,1,4,1
982,5,1,4,1
983,5,1,4,1
984,5,1,4,1
985,5,1,5,1
986,5,1,5,1
987,5,1,5,1
988,5,1,5,1
989,5,1,5,1
990,5,1,5,1
991,5,1,5,1
992,5,1,6,1
993,5,1,6,1
994,5,1,6,1
995,5,1,6,1
996,5,1,6,1
997,5,1,6,1
998,5,1,7,1
999,5,1,7,1
1000,5,1,7,1
1001,5,1,7,1
1002,5,1,7,1
1003,5,1,7,1
1004,5,1,8,1
1005,5,1,8,1
1006,5,1,8,1
1007,5,1,8,1
1008,5,1,8,1
1009,5,1,8,1
1010,5,1,9,1
1011,5,1,9,1
1012,5,1,9,1
1013,5,1,9,1
1014,5,1,9,1
1015,5,1,9,1
1016,5,1,10,1
1017,5,1,10,1
1018,5,1,10,1
1019,5,1,10,1
1020,5,1,10,1
1021,5,1,10,1
1022,5,1,11,1
1023,5,1,11,1
1024,5,1,11,1
1025,5,1,11,1
1026,5,1,11,1
1027,5,1,11,1
1028,5,1,12,1
1029,5,1,12,1
1030,5,1,12,1
1031,5,1,12,1
1032,5,1,12,1
1033,5,1,12,1
1034,5,1,13,1
1035,5,1,13,1
1036,5,1,13,1
1037,5,1,13,1
1038,5,1,13,1
1039,5,1,13,1
1040,5,1,14,1
1041,5,1,14,1
1042,5,1,14,1
1043,5,1,14,1
1044,5,1,14,1
1045,5,1,14,1
1046,5,1,14,1
1047,5,1,15,1
1048,5,1,15,1
1049,5,1,15,1
1050,5,1,15,1
1051,5,1,15,1
1052,5,1,15,1
1053,5,1,15,1
1054,5,1,16,1
1055,5,1,16,1
1056,5,1,16,1
1057,5,1,16,1
1058,5,1,16,1
1059,5,1,16,1
1060,5,1,17,1
1061,5,1,17,1
1062,5,1,17,1
1063,5,1,17,1
1064,5,1,17,1
1065,5,1,17,1
1066,5,1,18,1
1067,5,1,18,1
1068,5,1,18,1
1069,5,1,18,1
1070,5,1,18,1
1071,5,1,18,1
1072,5,1,19,1
1073,5,1,19,1
1074,5,1,19,1
1075,5,1,19,1
1076,5,1,19,1
1077,5,1,19,1
1078,5,1,20,1
1079,5,1,20,1
1080,5,1,20,1
1081,5,1,20,1
1082,5,1,20,1
1083,5,1,20,1
1084,5,2,1,1
1085,5,2,1,1
1086,5,2,1,1
1087,5,2,1,1
1088,5,2,1,1
1089,5,2,1,1
1090,5,2,1,1
1091,5,2,2,1
1092,5,2,2,1
1093,5,2,2,1
1094,5,2,2,1
1095,5,2,2,1
1096,5,2,2,1
1097,5,2,3,1
1098,5,2,3,1
1099,5,2,3,1
1100,5,2,3,1
1101,5,2,3,1
1102,5,2,3,1
1103,5,2,4,1
1104,5,2,4,1
1105,5,2,4,1
1106,5,2,4,1
1107,5,2,4,1
1108,5,2,4,1
1109,5,2,5,1
1110,5,2,5,1
1111,5,2,5,1
1112,5,2,5,1
1113,5,2,5,1
1114,5,2,5,1
1115,5,2,6,1
1116,5,2,6,1
1117,5,2,6,1
1118,5,2,6,1
1119,5,2,6,1
1120,5,2,6,1
1121,5,2,7,1
1122,5,2,7,1
1123,5,2,7,1
1124,5,2,7,1
1125,5,2,7,1
1126,5,2,7,1
1127,5,2,8,1
1128,5,2,8,1
1129,5,2,8,1
1130,5,2,8,1
1131,5,2,8,1
1132,5,2,8,1
1133,5,2,8,1
1134,5,2,8,1
1135,5,2,9,1
1136,5,2,9,1
1137,5,2,9,1
1138,5,2,9,1
1139,5,2,9,1
1140,5,2,9,1
1141,5,2,10,1
1142,5,2,10,1
1143,5,2,10,1
1144,5,2,10,1
1145,5,2,10,1
1146,5,2,10,1
1147,5,2,11,1
1148,5,2,11,1
1149,5,2,11,1
1150,5,2,11,1
1151,5,2,11,1
1152,5,2,11,1
1153,5,2,12,1
1154,5,2,12,1
1155,5,2,12,1
1156,5,2,12,1
1157,5,2,12,1
1158,5,2,12,1
1159,5,2,13,1
1160,5,2,13,1
1161,5,2,13,1
1162,5,2,13,1
1163,5,2,13,1
1164,5,2,13,1
1165,5,2,13,1
1166,5,2,14,1
1167,5,2,14,1
1168,5,2,14,1
1169,5,2,14,1
1170,5,2,14,1
1171,5,2,14,1
1172,5,2,15,1
1173,5,2,15,1
1174,5,2,15,1
1175,5,2,15,1
1176,5,2,15,1
1177,5,2,15,1
1178,5,2,16,1
1179,5,2,16,1
1180,5,2,16,1
1181,5,2,16,1
1182,5,2,16,1
1183,5,2,16,1
1184,5,2,17,1
1185,5,2,17,1
1186,5,2,17,1
1187,5,2,17,1
1188,5,2,17,1
1189,5,2,17,1
1190,5,2,18,1
1191,5,2,18,1
1192,5,2,18,1
1193,5,2,18,1
1194,5,2,18,1
1195,5,2,18,1
1196,5,2,19,1
1197,5,2,19,1
1198,5,2,19,1
1199,5,2,19,1
1200,5,2,19,1
1201,5,2,19,1
1202,5,2,20,1
1203,5,2,20,1
1204,5,2,20,1
1205,5,2,20,1
1206,5,2,20,1
1207,5,2,20,1
1208,6,1,1,1
1209,6,1,1,1
1210,6,1,1,1
1211,6,1,1,1
1212,6,1,1,1
1213,6,1,1,1
1214,6,1,2,1
1215,6,1,2,1
1216,6,1,2,1
1217,6,1,2,1
1218,6,1,2,1
1219,6,1,2,1
1220,6,1,3,1
1221,6,1,3,1
1222,6,1,3,1
1223,6,1,3,1
1224,6,1,3,1
1225,6,1,3,1
1226,6,1,4,1
1227,6,1,4,1
1228,6,1,4,1
1229,6,1,4,1
1230,6,1,4,1
1231,6,1,4,1
1232,6,1,5,1
1233,6,1,5,1
1234,6,1,5,1
1235,6,1,5,1
1236,6,1,5,1
1237,6,1,5,1
1238,6,1,6,1
1239,6,1,6,1
1240,6,1,6,1
1241,6,1,6,1
1242,6,1,6,1
1243,6,1,6,1
1244,6,1,7,1
1245,6,1,7,1
1246,6,1,7,1
1247,6,1,7,1
1248,6,1,7,1
1249,6,1,7,1
1250,6,1,8,1
1251,6,1,8,1
1252,6,1,8,1
1253,6,1,8,1
1254,6,1,8,1
1255,6,1,8,1
1256,6,1,9,1
1257,6,1,9,1
1258,6,1,9,1
1259,6,1,9,1
1260,6,1,9,1
1261,6,1,9,1
1262,6,1,10,1
1263,6,1,10,1
1264,6,1,10,1
1265,6,1,10,1
1266,6,1,10,1
1267,6,1,10,1
1268,6,1,11,1
1269,6,1,11,1
1270,6,1,11,1
1271,6,1,11,1
1272,6,1,11,1
1273,6,1,11,1
1274,6,1,12,1
1275,6,1,12,1
1276,6,1,12,1
1277,6,1,12,1
1278,6,1,12,1
1279,6,1,12,1
1280,6,1,13,1
1281,6,1,13,1
1282,6,1,13,1
1283,6,1,13,1
1284,6,1,13,1
1285,6,1,13,1
1286,6,1,14,1
1287,6,1,14,1
1288,6,1,14,1
1289,6,1,14,1
1290,6,1,14,1
1291,6,1,14,1
1292,6,1,15,1
1293,6,1,15,1
1294,6,1,15,1
1295,6,1,15,1
1296,6,1,15,1
1297,6,1,15,1
1298,6,1,16,1
1299,6,1,16,1
1300,6,1,16,1
1301,6,1,16,1
1302,6,1,16,1
1303,6,1,16,1
1304,6,1,17,1
1305,6,1,17,1
1306,6,1,17,1
1307,6,1,17,1
1308,6,1,17,1
1309,6,1,17,1
1310,6,1,18,1
1311,6,1,18,1
1312,6,1,18,1
1313,6,1,18,1
1314,6,1,18,1
1315,6,1,18,1
1316,6,1,19,1
1317,6,1,19,1
1318,6,1,19,1
1319,6,1,19,1
1320,6,1,19,1
1321,6,1,19,1
1322,6,1,20,1
1323,6,1,20,1
1324,6,1,20,1
1325,6,1,20,1
1326,6,1,20,1
1327,6,1,20,1
1328,6,2,1,1
1329,6,2,1,1
1330,6,2,1,1
1331,6,2,1,1
1332,6,2,1,1
1333,6,2,1,1
1334,6,2,2,1
1335,6,2,2,1
1336,6,2,2,1
1337,6,2,2,1
1338,6,2,2,1
1339,6,2,2,1
1340,6,2,3,1
1341,6,2,3,1
1342,6,2,3,1
1343,6,2,3,1
1344,6,2,3,1
1345,6,2,3,1
1346,6,2,4,1
1347,6,2,4,1
1348,6,2,4,1
1349,6,2,4,1
1350,6,2,4,1
1351,6,2,4,1
1352,6,2,5,1
1353,6,2,5,1
1354,6,2,5,1
1355,6,2,5,1
1356,6,2,5,1
1357,6,2,5,1
1358,6,2,6,1
1359,6,2,6,1
1360,6,2,6,1
